,t1,trgt,pt,sl
2020-11-09 09:49:48,2020-11-19 09:50:58,0.03080676597469427,1,1
2020-11-09 09:50:42,2020-11-19 09:50:58,0.030834693767655182,1,1
2020-11-09 09:51:42,2020-11-19 09:54:44,0.030870569725073505,1,1
2020-11-09 09:54:12,2020-11-19 09:54:44,0.030862012648005904,1,1
2020-11-09 09:57:39,2020-11-19 09:58:09,0.03081427212831594,1,1
2020-11-09 09:59:48,2020-11-19 10:00:10,0.030734795682322215,1,1
2020-11-09 10:01:27,2020-11-19 10:09:53,0.030669889216624027,1,1
2020-11-09 10:01:41,2020-11-19 10:09:53,0.030607189284939742,1,1
2020-11-09 10:02:04,2020-11-19 10:09:53,0.03055430563194596,1,1
2020-11-09 10:02:42,2020-11-19 10:09:53,0.03048351964263513,1,1
2020-11-09 10:04:12,2020-11-19 10:09:53,0.03042884632219298,1,1
2020-11-09 10:04:56,2020-11-19 10:09:53,0.030366944029294404,1,1
2020-11-09 10:06:16,2020-11-19 10:09:53,0.030256886757020412,1,1
2020-11-09 10:09:37,2020-11-19 10:09:53,0.03007923096289428,1,1
2020-11-09 10:16:00,2020-11-19 10:20:15,0.029888695209674736,1,1
2020-11-09 10:18:47,2020-11-19 10:20:15,0.029715493194338184,1,1
2020-11-09 10:22:32,2020-11-19 10:34:11,0.029354560312738042,1,1
2020-11-09 10:28:52,2020-11-19 10:34:11,0.029157547093774508,1,1
2020-11-09 10:34:02,2020-11-16 09:30:00,0.028942048950135284,1,1
2020-11-09 10:37:43,2020-11-16 09:30:00,0.028709473753889676,1,1
2020-11-09 10:39:04,2020-11-16 09:30:00,0.0284789546050229,1,1
2020-11-09 10:42:14,2020-11-16 09:30:00,0.028254239146896846,1,1
2020-11-09 10:45:05,2020-11-16 09:30:00,0.027803919791487056,1,1
2020-11-09 10:46:03,2020-11-16 09:30:00,0.027580670909818847,1,1
2020-11-09 10:49:22,2020-11-16 09:30:00,0.027341400796045755,1,1
2020-11-09 10:53:15,2020-11-16 09:30:00,0.02712824274265405,1,1
2020-11-09 10:56:24,2020-11-16 09:30:00,0.026889428109036644,1,1
2020-11-09 10:57:43,2020-11-16 09:30:00,0.02667316693192411,1,1
2020-11-09 10:59:35,2020-11-16 09:30:00,0.026458187951541437,1,1
2020-11-09 11:01:05,2020-11-16 09:30:00,0.026023632280417482,1,1
2020-11-09 11:01:40,2020-11-16 09:30:00,0.02579862516402841,1,1
2020-11-09 11:02:49,2020-11-16 09:30:00,0.025585314980332063,1,1
2020-11-09 11:03:19,2020-11-16 09:30:00,0.025361806917859404,1,1
2020-11-09 11:03:41,2020-11-16 09:30:00,0.02514016058964024,1,1
2020-11-09 11:04:31,2020-11-16 09:30:00,0.02491312615698964,1,1
2020-11-09 11:04:50,2020-11-16 09:30:00,0.024680181591701992,1,1
2020-11-09 11:09:50,2020-11-16 09:30:00,0.024475165504086797,1,1
2020-11-09 11:14:43,2020-11-16 09:30:00,0.02425728565751391,1,1
2020-11-09 11:15:54,2020-11-16 09:30:00,0.024040352726724386,1,1
2020-11-09 11:19:17,2020-11-16 09:30:00,0.023814002221538958,1,1
2020-11-09 11:20:49,2020-11-16 09:30:00,0.023595128138674724,1,1
2020-11-09 11:25:24,2020-11-16 09:30:00,0.023386153367162342,1,1
2020-11-09 11:28:30,2020-11-16 09:30:00,0.023175221006377363,1,1
2020-11-09 11:29:45,2020-11-16 09:30:00,0.02296784175113318,1,1
2020-11-09 11:32:01,2020-11-16 09:30:00,0.02277152851687974,1,1
2020-11-09 11:32:54,2020-11-16 09:30:00,0.02257522888265871,1,1
2020-11-09 11:33:02,2020-11-16 09:30:00,0.022381195666576627,1,1
2020-11-09 11:33:37,2020-11-16 09:30:00,0.02218752882259341,1,1
2020-11-09 11:34:22,2020-11-16 09:30:00,0.021991584054893817,1,1
2020-11-09 11:35:43,2020-11-16 09:30:00,0.02160744618744253,1,1
2020-11-09 11:38:34,2020-11-16 09:30:00,0.021417535267907933,1,1
2020-11-09 11:38:47,2020-11-16 09:30:00,0.02122599947391273,1,1
2020-11-09 11:41:35,2020-11-16 09:30:00,0.021028424544472516,1,1
2020-11-09 11:42:02,2020-11-16 09:30:00,0.020839098377604948,1,1
2020-11-09 11:46:13,2020-11-16 09:30:00,0.020657087175716782,1,1
2020-11-09 11:48:09,2020-11-16 09:30:00,0.020471187341228728,1,1
2020-11-09 11:51:10,2020-11-16 09:30:00,0.020277906485714526,1,1
2020-11-09 11:53:26,2020-11-16 09:30:00,0.020091673722611576,1,1
2020-11-09 12:00:24,2020-11-16 09:30:00,0.019919092375712925,1,1
2020-11-09 12:06:12,2020-11-16 09:30:00,0.019748647364328666,1,1
2020-11-09 12:10:14,2020-11-16 09:30:00,0.01958572722190269,1,1
2020-11-09 12:13:45,2020-11-16 09:30:00,0.019430727514354165,1,1
2020-11-09 12:19:48,2020-11-16 09:30:00,0.019270857335310813,1,1
2020-11-09 12:20:53,2020-11-16 09:30:00,0.019122832166623003,1,1
2020-11-09 12:23:00,2020-11-16 09:30:00,0.018980797955930998,1,1
2020-11-09 12:24:02,2020-11-16 09:30:00,0.018841212882034476,1,1
2020-11-09 12:25:47,2020-11-12 14:53:56,0.01872120819915182,1,1
2020-11-09 12:27:05,2020-11-12 13:23:51,0.018607421941763642,1,1
2020-11-09 12:29:18,2020-11-12 13:23:51,0.018490273433348116,1,1
2020-11-09 12:30:03,2020-11-12 13:23:51,0.018370019074205064,1,1
2020-11-09 12:33:04,2020-11-12 13:22:25,0.018139192038003148,1,1
2020-11-09 12:36:28,2020-11-12 13:20:13,0.01803692723423668,1,1
2020-11-09 12:38:28,2020-11-12 13:20:13,0.017935270598757047,1,1
2020-11-09 12:40:12,2020-11-12 12:51:00,0.017841107600939585,1,1
2020-11-09 12:41:14,2020-11-12 13:20:13,0.01763614184434798,1,1
2020-11-09 12:43:36,2020-11-12 12:51:00,0.017531415024046277,1,1
2020-11-09 12:46:43,2020-11-12 12:51:00,0.017433036951354335,1,1
2020-11-09 12:47:14,2020-11-12 12:51:00,0.017330761572290732,1,1
2020-11-09 12:48:45,2020-11-12 12:51:00,0.017224033843184,1,1
2020-11-09 12:52:11,2020-11-12 13:20:13,0.017100662178225052,1,1
2020-11-09 12:55:35,2020-11-12 13:08:28,0.016981532429918112,1,1
2020-11-09 12:58:44,2020-11-12 12:51:00,0.016868105526829484,1,1
2020-11-09 12:59:09,2020-11-12 12:51:00,0.016757419284378346,1,1
2020-11-09 13:00:19,2020-11-12 12:51:00,0.016654088484073553,1,1
2020-11-09 13:02:36,2020-11-12 12:51:00,0.016550721475218175,1,1
2020-11-09 13:08:20,2020-11-12 12:42:26,0.016462768025581116,1,1
2020-11-09 13:08:30,2020-11-09 15:59:47,0.016282905843903017,1,1
2020-11-09 13:12:11,2020-11-09 15:59:11,0.016192294654455756,1,1
2020-11-09 13:17:20,2020-11-09 15:59:11,0.016110532633289938,1,1
2020-11-09 13:18:32,2020-11-09 15:59:11,0.016019995700233398,1,1
2020-11-09 13:23:38,2020-11-09 15:59:11,0.015920473258907733,1,1
2020-11-09 13:28:08,2020-11-09 15:59:11,0.015824802357102104,1,1
2020-11-09 13:33:22,2020-11-09 15:57:44,0.0157383256189439,1,1
2020-11-09 13:34:50,2020-11-09 15:57:44,0.01565372817411259,1,1
2020-11-09 13:34:53,2020-11-09 15:57:44,0.01556639386025309,1,1
2020-11-09 13:35:11,2020-11-09 15:57:44,0.015471107977535706,1,1
2020-11-09 13:36:10,2020-11-09 15:56:43,0.015379034397661136,1,1
2020-11-09 13:40:14,2020-11-12 12:42:26,0.015260492319032157,1,1
2020-11-09 13:47:17,2020-11-09 15:59:11,0.015154172828764315,1,1
2020-11-09 13:50:26,2020-11-09 15:59:00,0.015048361066023417,1,1
2020-11-09 13:55:04,2020-11-09 15:59:11,0.014931009978769132,1,1
2020-11-09 14:00:29,2020-11-09 15:59:00,0.014821253077874257,1,1
2020-11-09 14:03:41,2020-11-09 15:59:11,0.014700982639860744,1,1
2020-11-09 14:06:24,2020-11-09 15:59:11,0.014581785900382744,1,1
2020-11-09 14:15:05,2020-11-12 12:42:26,0.014456169818677502,1,1
2020-11-09 14:22:06,2020-11-12 12:48:04,0.014199809237155303,1,1
2020-11-09 14:26:11,2020-11-12 12:43:56,0.01407035144977018,1,1
2020-11-09 14:31:31,2020-11-12 12:51:00,0.013937072817238631,1,1
2020-11-09 14:33:23,2020-11-12 12:51:00,0.013803853881689757,1,1
2020-11-09 14:40:48,2020-11-12 12:42:26,0.013676895949018268,1,1
2020-11-09 14:44:52,2020-11-09 15:59:45,0.013553784043826076,1,1
2020-11-09 14:52:20,2020-11-12 12:42:26,0.013429263384038171,1,1
2020-11-09 14:54:41,2020-11-12 12:42:26,0.013301897906976785,1,1
2020-11-09 15:00:42,2020-11-12 12:42:26,0.013177172160201882,1,1
2020-11-09 15:06:15,2020-11-09 15:59:11,0.013055161381512744,1,1
2020-11-09 15:10:08,2020-11-09 15:59:11,0.01293857969976239,1,1
2020-11-09 15:13:41,2020-11-09 15:59:11,0.012818319120184914,1,1
2020-11-09 15:17:07,2020-11-09 15:56:23,0.012712699809184047,1,1
2020-11-09 15:20:37,2020-11-12 12:43:56,0.012588218902488617,1,1
2020-11-09 15:25:36,2020-11-12 12:42:26,0.012465367199741497,1,1
2020-11-09 15:26:06,2020-11-12 12:42:26,0.012344422748281769,1,1
2020-11-09 15:28:29,2020-11-12 12:51:00,0.01222171506241469,1,1
2020-11-09 15:30:59,2020-11-12 12:43:56,0.012100904873646331,1,1
2020-11-09 15:31:43,2020-11-09 15:59:11,0.011983517779882722,1,1
2020-11-09 15:33:42,2020-11-12 12:48:04,0.011864326839197598,1,1
2020-11-09 15:37:14,2020-11-12 12:43:56,0.011746559337979093,1,1
2020-11-09 15:41:01,2020-11-09 15:59:45,0.011631416060684125,1,1
2020-11-09 15:42:02,2020-11-12 12:42:26,0.011515859166630626,1,1
2020-11-09 15:43:44,2020-11-12 12:48:04,0.011401318597278153,1,1
2020-11-09 15:43:48,2020-11-12 12:48:04,0.011287957392123255,1,1
2020-11-09 15:43:51,2020-11-12 12:48:04,0.011175775108187189,1,1
2020-11-09 15:44:41,2020-11-12 12:51:00,0.011065047701021822,1,1
2020-11-09 15:44:59,2020-11-12 12:42:26,0.010954981778884003,1,1
2020-11-09 15:46:05,2020-11-11 09:30:00,0.010847160668031193,1,1
2020-11-09 15:47:56,2020-11-11 09:30:00,0.010743639730777717,1,1
2020-11-09 15:52:11,2020-11-10 15:21:15,0.010676673644052972,1,1
2020-11-09 15:54:22,2020-11-10 15:21:15,0.010601265623275862,1,1
2020-11-09 15:56:23,2020-11-10 14:24:49,0.01056573198892455,1,1
2020-11-09 15:57:44,2020-11-10 14:00:58,0.010497725471784713,1,1
2020-11-09 15:58:31,2020-11-10 14:07:32,0.010455766219022522,1,1
2020-11-09 15:59:00,2020-11-10 14:00:58,0.010424236784224803,1,1
2020-11-09 15:59:02,2020-11-10 14:00:58,0.010391799265885775,1,1
2020-11-09 15:59:11,2020-11-10 12:02:34,0.010373195654837245,1,1
2020-11-09 15:59:27,2020-11-10 12:17:41,0.010342793831302785,1,1
2020-11-09 15:59:39,2020-11-10 12:02:34,0.010318727335615748,1,1
2020-11-09 15:59:45,2020-11-10 10:19:27,0.010293463867079524,1,1
2020-11-09 15:59:47,2020-11-10 10:19:27,0.010267065745349606,1,1
2020-11-09 15:59:58,2020-11-10 12:02:53,0.01022774550345219,1,1
2020-11-09 15:59:59,2020-11-10 12:17:41,0.01018208106823871,1,1
2020-11-09 16:00:00,2020-11-10 12:18:04,0.010130053079073085,1,1
2020-11-10 09:30:00,2020-11-11 09:30:00,0.011011986832388122,1,1
2020-11-10 09:34:09,2020-11-16 09:30:00,0.016470318178637953,1,1
2020-11-10 09:34:39,2020-11-16 09:30:00,0.018522865912972458,1,1
2020-11-10 09:36:04,2020-11-16 09:30:00,0.02042594299590327,1,1
2020-11-10 09:37:08,2020-11-16 09:30:00,0.022015657151875305,1,1
2020-11-10 09:40:25,2020-11-16 09:30:00,0.023255670934232073,1,1
2020-11-10 09:40:48,2020-11-16 09:30:00,0.02445518738941184,1,1
2020-11-10 09:42:36,2020-11-16 09:30:00,0.025457559835249898,1,1
2020-11-10 09:44:23,2020-11-16 09:30:00,0.026269584382396047,1,1
2020-11-10 09:45:13,2020-11-16 09:30:00,0.02701128841262374,1,1
2020-11-10 09:46:08,2020-11-16 09:30:00,0.027652229796038433,1,1
2020-11-10 09:47:28,2020-11-16 09:30:00,0.02820361756853002,1,1
2020-11-10 09:50:12,2020-11-16 09:30:00,0.028632032462634797,1,1
2020-11-10 09:51:22,2020-11-16 09:30:00,0.0290182793169612,1,1
2020-11-10 09:52:48,2020-11-16 09:30:00,0.029361170474525373,1,1
2020-11-10 09:54:04,2020-11-16 09:30:00,0.029674338305025076,1,1
2020-11-10 09:55:48,2020-11-16 09:30:00,0.030118752992287237,1,1
2020-11-10 09:56:18,2020-11-16 09:30:00,0.030285321157550563,1,1
2020-11-10 09:58:39,2020-11-20 10:00:39,0.03049232738661129,1,1
2020-11-10 09:59:18,2020-11-20 10:00:39,0.03054379595888677,1,1
2020-11-10 10:00:44,2020-11-20 10:05:14,0.030534431004250944,1,1
2020-11-10 10:02:47,2020-11-20 10:05:14,0.030567079601042768,1,1
2020-11-10 10:03:47,2020-11-20 10:05:14,0.03055851416972492,1,1
2020-11-10 10:04:37,2020-11-20 10:05:14,0.03055086756788996,1,1
2020-11-10 10:05:07,2020-11-20 10:05:14,0.03052868712696792,1,1
2020-11-10 10:07:49,2020-11-20 10:15:40,0.030472363346886834,1,1
2020-11-10 10:09:42,2020-11-20 10:15:40,0.03033164235703004,1,1
2020-11-10 10:11:13,2020-11-20 10:15:40,0.030176339506546416,1,1
2020-11-10 10:12:54,2020-11-20 10:15:40,0.03001535276492972,1,1
2020-11-10 10:19:27,2020-11-20 10:21:55,0.02985684948647789,1,1
2020-11-10 10:23:56,2020-11-20 10:31:51,0.02972985967862933,1,1
2020-11-10 10:27:03,2020-11-20 10:31:51,0.02957941814274471,1,1
2020-11-10 10:28:38,2020-11-20 10:31:51,0.02942215210993723,1,1
2020-11-10 10:28:44,2020-11-20 10:31:51,0.02926071123505189,1,1
2020-11-10 10:34:21,2020-11-20 10:46:07,0.02908798324341326,1,1
2020-11-10 10:39:54,2020-11-16 09:30:00,0.028923415679677888,1,1
2020-11-10 10:40:56,2020-11-16 09:30:00,0.02875111315523827,1,1
2020-11-10 10:45:39,2020-11-16 09:30:00,0.02857769762963489,1,1
2020-11-10 10:51:53,2020-11-16 09:30:00,0.028376521662986612,1,1
2020-11-10 10:59:31,2020-11-16 09:30:00,0.02821345022057895,1,1
2020-11-10 11:04:08,2020-11-16 09:30:00,0.028005832014326507,1,1
2020-11-10 11:09:29,2020-11-16 09:30:00,0.02777391228630777,1,1
2020-11-10 11:14:45,2020-11-20 11:26:54,0.027545445135288806,1,1
2020-11-10 11:17:06,2020-11-20 11:26:54,0.0273194144439125,1,1
2020-11-10 11:17:13,2020-11-20 11:26:54,0.027096181451863904,1,1
2020-11-10 11:17:51,2020-11-16 09:30:00,0.02687854883806671,1,1
2020-11-10 11:19:27,2020-11-16 09:30:00,0.02664514759686228,1,1
2020-11-10 11:21:52,2020-11-16 09:30:00,0.026194537780466806,1,1
2020-11-10 11:23:47,2020-11-16 09:30:00,0.02598451706863197,1,1
2020-11-10 11:26:30,2020-11-16 09:30:00,0.025770865692514636,1,1
2020-11-10 11:33:05,2020-11-16 09:30:00,0.02557245057489081,1,1
2020-11-10 11:41:37,2020-11-16 09:30:00,0.025366721970651124,1,1
2020-11-10 11:44:12,2020-11-16 09:30:00,0.02516772962276033,1,1
2020-11-10 11:45:35,2020-11-16 09:30:00,0.02496432227357829,1,1
2020-11-10 11:46:10,2020-11-16 09:30:00,0.024562003081327086,1,1
2020-11-10 11:49:13,2020-11-16 09:30:00,0.024365915027880353,1,1
2020-11-10 12:00:43,2020-11-16 09:30:00,0.023968726272149063,1,1
2020-11-10 12:02:34,2020-11-16 09:30:00,0.023763798953293253,1,1
2020-11-10 12:02:53,2020-11-16 09:30:00,0.02355749961782313,1,1
2020-11-10 12:07:29,2020-11-16 09:30:00,0.023356496434121153,1,1
2020-11-10 12:10:47,2020-11-16 09:30:00,0.023162181216511563,1,1
2020-11-10 12:13:40,2020-11-16 09:30:00,0.022967533648379116,1,1
2020-11-10 12:17:41,2020-11-16 09:30:00,0.02277742250346798,1,1
2020-11-10 12:18:04,2020-11-16 09:30:00,0.022586047266436038,1,1
2020-11-10 12:30:03,2020-11-16 09:30:00,0.022080612883972405,1,1
2020-11-10 12:33:59,2020-11-16 09:30:00,0.021938612017506694,1,1
2020-11-10 12:35:25,2020-11-16 09:30:00,0.021802251625987583,1,1
2020-11-10 12:36:48,2020-11-16 09:30:00,0.021400066530748028,1,1
2020-11-10 12:38:27,2020-11-16 09:30:00,0.021129893857482752,1,1
2020-11-10 12:41:08,2020-11-16 09:30:00,0.02100746019794713,1,1
2020-11-10 12:43:26,2020-11-16 09:30:00,0.02086582123690214,1,1
2020-11-10 12:46:03,2020-11-16 09:30:00,0.020721577574256498,1,1
2020-11-10 12:51:11,2020-11-16 09:30:00,0.02044360673458053,1,1
2020-11-10 12:53:58,2020-11-16 09:30:00,0.020284463949925925,1,1
2020-11-10 12:56:49,2020-11-16 09:30:00,0.02013327726381754,1,1
2020-11-10 12:58:55,2020-11-16 09:30:00,0.019989853237751487,1,1
2020-11-10 13:01:27,2020-11-16 09:30:00,0.019848997891506907,1,1
2020-11-10 13:02:10,2020-11-16 09:30:00,0.019712054272420506,1,1
2020-11-10 13:07:49,2020-11-16 09:30:00,0.019578093364223524,1,1
2020-11-10 13:14:32,2020-11-16 09:30:00,0.019467817223491588,1,1
2020-11-10 13:22:03,2020-11-16 09:30:00,0.01935482953948309,1,1
2020-11-10 13:24:33,2020-11-16 09:30:00,0.019258602342338935,1,1
2020-11-10 13:27:52,2020-11-16 09:30:00,0.019157792199599292,1,1
2020-11-10 13:36:47,2020-11-16 09:30:00,0.019077104562783012,1,1
2020-11-10 13:44:00,2020-11-16 09:30:00,0.018941572735944406,1,1
2020-11-10 13:50:51,2020-11-16 09:30:00,0.01881259749948757,1,1
2020-11-10 13:54:01,2020-11-12 15:08:00,0.018676876450100733,1,1
2020-11-10 14:00:58,2020-11-12 14:45:00,0.01839247675538714,1,1
2020-11-10 14:03:42,2020-11-12 14:53:56,0.018241197168571772,1,1
2020-11-10 14:06:09,2020-11-12 14:45:00,0.01808564431964098,1,1
2020-11-10 14:07:32,2020-11-12 13:23:51,0.017929053962929858,1,1
2020-11-10 14:08:54,2020-11-12 13:23:51,0.017776273870661337,1,1
2020-11-10 14:14:59,2020-11-12 13:23:51,0.017624830711775296,1,1
2020-11-10 14:21:22,2020-11-12 13:23:51,0.017466360930068203,1,1
2020-11-10 14:24:49,2020-11-12 13:20:13,0.01729919256339291,1,1
2020-11-10 14:24:56,2020-11-12 13:20:13,0.017134463584438073,1,1
2020-11-10 14:25:13,2020-11-12 13:08:28,0.01696846892839022,1,1
2020-11-10 14:27:42,2020-11-12 13:22:25,0.01681248769952145,1,1
2020-11-10 14:29:55,2020-11-12 13:23:51,0.016658873562828615,1,1
2020-11-10 14:34:03,2020-11-12 13:20:13,0.016496258809510743,1,1
2020-11-10 14:40:18,2020-11-12 13:20:13,0.016335393926685697,1,1
2020-11-10 14:43:24,2020-11-12 12:51:00,0.016176665749637366,1,1
2020-11-10 14:44:28,2020-11-12 13:20:13,0.016027653996643864,1,1
2020-11-10 14:45:18,2020-11-12 13:20:13,0.015879257875018243,1,1
2020-11-10 14:46:48,2020-11-12 13:08:28,0.01573117476732427,1,1
2020-11-10 14:48:13,2020-11-12 12:51:00,0.015581488960114917,1,1
2020-11-10 14:54:37,2020-11-12 12:51:00,0.015284575527949559,1,1
2020-11-10 14:55:57,2020-11-12 12:51:00,0.015133340723170687,1,1
2020-11-10 14:58:55,2020-11-12 12:51:00,0.014984034781703192,1,1
2020-11-10 15:04:49,2020-11-12 12:51:00,0.01483803885559706,1,1
2020-11-10 15:09:14,2020-11-12 12:51:00,0.014694132725736112,1,1
2020-11-10 15:12:30,2020-11-12 12:51:00,0.014554913705614453,1,1
2020-11-10 15:18:03,2020-11-12 12:42:26,0.014281918952614263,1,1
2020-11-10 15:18:54,2020-11-12 12:42:26,0.014144840375084046,1,1
2020-11-10 15:21:15,2020-11-12 09:51:10,0.014006093938414968,1,1
2020-11-10 15:24:31,2020-11-12 12:39:11,0.013867049495843968,1,1
2020-11-10 15:26:22,2020-11-12 09:51:10,0.01372913778944102,1,1
2020-11-10 15:27:47,2020-11-12 09:51:10,0.013592528319695476,1,1
2020-11-10 15:30:14,2020-11-12 09:51:10,0.01346296703095773,1,1
2020-11-10 15:30:15,2020-11-12 09:51:10,0.01333520438838758,1,1
2020-11-10 15:31:31,2020-11-12 09:51:10,0.013203744980191555,1,1
2020-11-10 15:34:08,2020-11-12 09:51:10,0.013074652877874108,1,1
2020-11-10 15:35:03,2020-11-12 09:51:10,0.012946185381500198,1,1
2020-11-10 15:38:51,2020-11-12 12:42:26,0.012817366036057045,1,1
2020-11-10 15:43:26,2020-11-12 09:40:49,0.012691245593717987,1,1
2020-11-10 15:45:01,2020-11-12 09:40:49,0.012568297402759094,1,1
2020-11-10 15:49:33,2020-11-12 09:40:49,0.01233775086813002,1,1
2020-11-10 15:51:47,2020-11-12 09:40:49,0.012226752472290704,1,1
2020-11-10 15:53:54,2020-11-12 09:36:39,0.012160389955915557,1,1
2020-11-10 15:55:14,2020-11-12 09:36:39,0.012082445316355954,1,1
2020-11-10 15:56:01,2020-11-12 09:51:10,0.011991498787956644,1,1
2020-11-10 15:57:35,2020-11-12 09:40:49,0.011881848882589092,1,1
2020-11-10 15:58:50,2020-11-12 09:40:49,0.011832286361499434,1,1
2020-11-10 15:59:06,2020-11-12 09:51:10,0.01177496108548163,1,1
2020-11-10 15:59:32,2020-11-12 09:51:10,0.011725794851879821,1,1
2020-11-10 15:59:49,2020-11-12 09:40:49,0.01169316139202032,1,1
2020-11-10 15:59:56,2020-11-12 09:36:39,0.01166617863531756,1,1
2020-11-10 15:59:59,2020-11-12 09:36:39,0.011627128061306774,1,1
2020-11-11 09:30:00,2020-11-11 10:12:41,0.011648267442970815,1,1
2020-11-11 09:31:09,2020-11-12 09:30:00,0.011585008106144436,1,1
2020-11-11 09:33:35,2020-11-12 09:30:00,0.011525014938717626,1,1
2020-11-11 09:36:28,2020-11-12 09:33:28,0.011471137874672695,1,1
2020-11-11 09:41:02,2020-11-12 09:40:49,0.011401612794933074,1,1
2020-11-11 09:44:15,2020-11-12 09:51:10,0.011311890347251757,1,1
2020-11-11 09:45:48,2020-11-12 09:51:10,0.011212993039752057,1,1
2020-11-11 09:46:31,2020-11-12 12:42:26,0.011107177658421648,1,1
2020-11-11 09:49:45,2020-11-12 09:40:49,0.011007511257060162,1,1
2020-11-11 09:50:01,2020-11-12 09:51:10,0.010906122631455704,1,1
2020-11-11 09:52:57,2020-11-12 09:51:10,0.010799929310192241,1,1
2020-11-11 09:54:16,2020-11-12 09:51:10,0.010693409056249714,1,1
2020-11-11 09:55:41,2020-11-12 12:42:26,0.010587318967981567,1,1
2020-11-11 09:55:52,2020-11-12 12:42:26,0.010482385907343366,1,1
2020-11-11 09:56:02,2020-11-12 12:48:04,0.010380888851000013,1,1
2020-11-11 10:01:12,2020-11-12 12:51:00,0.010300706134967847,1,1
2020-11-11 10:06:56,2020-11-12 12:51:00,0.010238091332886404,1,1
2020-11-11 10:12:41,2020-11-12 12:51:00,0.010188825714058946,1,1
2020-11-11 10:21:04,2020-11-12 12:51:00,0.010140427316673944,1,1
2020-11-11 10:21:37,2020-11-12 12:51:00,0.01008616931664584,1,1
2020-11-11 10:28:45,2020-11-12 12:48:04,0.010012660818409095,1,1
2020-11-13 10:37:57,2020-11-16 09:30:00,0.010030416696598012,1,1
2020-11-13 10:48:22,2020-11-16 09:30:00,0.010071515220126986,1,1
2020-11-13 10:53:22,2020-11-16 09:30:00,0.01009697874240313,1,1
2020-11-13 11:04:26,2020-11-16 09:30:00,0.01014145731999359,1,1
2020-11-13 11:08:15,2020-11-16 09:30:00,0.010174445397147317,1,1
2020-11-13 11:22:26,2020-11-16 09:30:00,0.010171190302515417,1,1
2020-11-13 11:22:32,2020-11-16 09:30:00,0.010167329774724483,1,1
2020-11-13 11:24:06,2020-11-16 09:30:00,0.010161310490746688,1,1
2020-11-13 11:25:12,2020-11-16 09:30:00,0.010135485606357268,1,1
2020-11-13 11:29:09,2020-11-16 09:30:00,0.010118585254756902,1,1
2020-11-13 11:43:10,2020-11-16 09:30:00,0.010120645547429901,1,1
2020-11-13 12:07:49,2020-11-16 09:30:00,0.010150262769065813,1,1
2020-11-13 12:18:40,2020-11-16 09:30:00,0.01017566214504494,1,1
2020-11-13 12:36:49,2020-11-16 09:30:00,0.010260032162767661,1,1
2020-11-13 12:45:44,2020-11-16 09:30:00,0.010380437822768485,1,1
2020-11-13 12:56:27,2020-11-16 09:30:00,0.01057292489304377,1,1
2020-11-13 13:05:55,2020-11-16 09:30:00,0.010758420964057542,1,1
2020-11-13 13:11:02,2020-11-16 09:30:00,0.010946636807442733,1,1
2020-11-13 13:19:41,2020-11-16 09:30:00,0.011132009832912269,1,1
2020-11-13 13:21:38,2020-11-16 09:30:00,0.011338012050390091,1,1
2020-11-13 13:27:02,2020-11-16 09:30:00,0.011554052236399779,1,1
2020-11-13 13:42:34,2020-11-16 09:30:00,0.011699928371065064,1,1
2020-11-13 13:47:30,2020-11-16 09:30:00,0.011841370144120091,1,1
2020-11-13 14:11:10,2020-11-16 09:30:00,0.012055759144547684,1,1
2020-11-13 14:17:57,2020-11-16 09:30:00,0.012195747221952725,1,1
2020-11-13 14:18:17,2020-11-16 09:30:00,0.012326104780090066,1,1
2020-11-13 14:18:39,2020-11-16 09:30:00,0.012445161386307435,1,1
2020-11-13 14:21:24,2020-11-16 09:30:00,0.012590694862159357,1,1
2020-11-13 14:22:15,2020-11-16 09:30:00,0.012716517479849837,1,1
2020-11-13 14:32:43,2020-11-16 09:30:00,0.012880784128286504,1,1
2020-11-13 14:45:01,2020-11-16 09:30:00,0.013129174461514658,1,1
2020-11-13 14:48:35,2020-11-16 09:30:00,0.013230382855476784,1,1
2020-11-13 14:53:34,2020-11-16 09:30:00,0.013309244612953689,1,1
2020-11-13 14:59:08,2020-11-16 09:30:00,0.013409329274034478,1,1
2020-11-13 15:00:43,2020-11-16 09:30:00,0.01347917830659141,1,1
2020-11-13 15:04:45,2020-11-16 09:30:00,0.013560046096590443,1,1
2020-11-13 15:09:21,2020-11-16 09:30:00,0.01365614471465774,1,1
2020-11-13 15:13:37,2020-11-16 09:30:00,0.013721621296122897,1,1
2020-11-13 15:17:40,2020-11-16 09:30:00,0.013762752514639792,1,1
2020-11-13 15:22:19,2020-11-16 09:30:00,0.013753413732707243,1,1
2020-11-13 15:24:51,2020-11-16 09:30:00,0.01373429981620863,1,1
2020-11-13 15:31:59,2020-11-16 09:30:00,0.013784318850013274,1,1
2020-11-13 15:34:49,2020-11-16 09:30:00,0.013892842874327588,1,1
2020-11-13 15:39:37,2020-11-16 09:30:00,0.01395175470266276,1,1
2020-11-13 15:39:58,2020-11-16 09:30:00,0.01400337431397353,1,1
2020-11-13 15:41:15,2020-11-16 09:30:00,0.01403132271788683,1,1
2020-11-13 15:47:33,2020-11-16 09:30:00,0.014064975987424538,1,1
2020-11-13 15:50:41,2020-11-16 09:30:00,0.01407530287348748,1,1
2020-11-13 15:57:24,2020-11-16 09:30:00,0.013997147906671885,1,1
